sessionid;session_date;visible;split;subjectid;round;subject;alter;gave;received;gave_last;received_last;s_cat;a_cat;pair_type
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;8;10;8;1;0;0;1;1;1;Intra-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;9;10;8;0;1;1;0;1;1;Intra-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;10;10;8;1;0;0;1;1;1;Intra-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;11;10;8;0;1;1;0;1;1;Intra-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;12;10;8;1;1;0;1;1;1;Intra-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;13;10;8;0;1;1;1;1;1;Intra-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;14;10;8;1;0;0;1;1;1;Intra-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;15;10;8;0;1;1;0;1;1;Intra-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;16;10;8;1;0;0;1;1;1;Intra-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;17;10;8;0;1;1;0;1;1;Intra-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;18;10;8;1;0;0;1;1;1;Intra-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;19;10;8;0;1;1;0;1;1;Intra-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;20;10;8;1;0;0;1;1;1;Intra-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;1;10;9;1;0;NA;NA;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;2;10;9;0;0;1;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;3;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;4;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;5;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;6;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;7;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;8;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;9;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;10;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;11;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;12;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;13;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;14;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;15;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;16;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;17;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;18;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;19;10;9;0;0;0;0;1;2;Inter-group
xpqavbw3;2020-12-21;Yes;7:3;9uqmpi2k;20;10;9;0;0;0;0;1;2;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;1;1;2;1;1;NA;NA;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;2;1;2;1;0;1;1;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;3;1;2;0;0;1;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;4;1;2;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;5;1;2;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;6;1;2;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;7;1;2;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;8;1;2;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;9;1;2;1;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;10;1;2;0;0;1;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;11;1;2;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;12;1;2;1;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;13;1;2;0;1;1;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;14;1;2;0;0;0;1;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;15;1;2;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;16;1;2;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;17;1;2;1;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;18;1;2;0;0;1;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;19;1;2;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;20;1;2;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;1;1;3;0;0;NA;NA;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;2;1;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;3;1;3;1;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;4;1;3;1;1;1;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;5;1;3;0;1;1;1;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;6;1;3;0;0;0;1;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;7;1;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;8;1;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;9;1;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;10;1;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;11;1;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;12;1;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;13;1;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;14;1;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;15;1;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;16;1;3;1;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;17;1;3;0;1;1;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;18;1;3;0;0;0;1;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;19;1;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;20;1;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;1;1;4;0;0;NA;NA;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;2;1;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;3;1;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;4;1;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;5;1;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;6;1;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;7;1;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;8;1;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;9;1;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;10;1;4;1;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;11;1;4;0;0;1;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;12;1;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;13;1;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;14;1;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;15;1;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;16;1;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;17;1;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;18;1;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;19;1;4;1;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;20;1;4;0;1;1;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;1;1;5;0;0;NA;NA;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;2;1;5;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;3;1;5;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;4;1;5;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;5;1;5;0;1;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;6;1;5;0;1;0;1;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;7;1;5;0;0;0;1;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;8;1;5;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;9;1;5;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;10;1;5;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;11;1;5;1;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;12;1;5;0;0;1;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;13;1;5;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;14;1;5;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;15;1;5;1;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;16;1;5;0;0;1;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;17;1;5;0;1;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;18;1;5;0;0;0;1;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;19;1;5;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;20;1;5;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;1;1;6;0;0;NA;NA;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;2;1;6;0;1;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;3;1;6;0;0;0;1;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;4;1;6;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;5;1;6;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;6;1;6;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;7;1;6;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;8;1;6;1;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;9;1;6;0;1;1;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;10;1;6;0;0;0;1;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;11;1;6;0;1;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;12;1;6;0;0;0;1;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;13;1;6;1;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;14;1;6;0;0;1;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;15;1;6;0;1;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;16;1;6;0;0;0;1;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;17;1;6;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;18;1;6;1;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;19;1;6;0;1;1;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;20;1;6;0;0;0;1;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;1;1;7;0;0;NA;NA;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;2;1;7;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;3;1;7;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;4;1;7;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;5;1;7;1;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;6;1;7;0;1;1;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;7;1;7;1;0;0;1;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;8;1;7;0;0;1;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;9;1;7;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;10;1;7;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;11;1;7;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;12;1;7;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;13;1;7;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;14;1;7;1;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;15;1;7;0;1;1;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;16;1;7;0;0;0;1;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;17;1;7;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;18;1;7;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;19;1;7;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;20;1;7;1;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;1;1;8;0;0;NA;NA;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;2;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;3;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;4;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;5;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;6;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;7;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;8;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;9;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;10;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;11;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;12;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;13;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;14;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;15;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;16;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;17;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;18;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;19;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;20;1;8;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;1;1;9;0;1;NA;NA;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;2;1;9;1;0;0;1;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;3;1;9;0;0;1;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;4;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;5;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;6;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;7;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;8;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;9;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;10;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;11;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;12;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;13;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;14;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;15;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;16;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;17;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;18;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;19;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;20;1;9;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;1;1;10;0;0;NA;NA;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;2;1;10;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;3;1;10;0;1;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;4;1;10;0;0;0;1;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;5;1;10;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;6;1;10;1;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;7;1;10;0;1;1;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;8;1;10;0;0;0;1;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;9;1;10;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;10;1;10;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;11;1;10;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;12;1;10;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;13;1;10;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;14;1;10;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;15;1;10;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;16;1;10;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;17;1;10;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;18;1;10;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;19;1;10;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;04vup2wg;20;1;10;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;1;2;1;1;1;NA;NA;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;2;2;1;0;1;1;1;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;3;2;1;0;0;0;1;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;4;2;1;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;5;2;1;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;6;2;1;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;7;2;1;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;8;2;1;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;9;2;1;0;1;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;10;2;1;0;0;0;1;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;11;2;1;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;12;2;1;0;1;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;13;2;1;1;0;0;1;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;14;2;1;0;0;1;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;15;2;1;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;16;2;1;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;17;2;1;0;1;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;18;2;1;0;0;0;1;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;19;2;1;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;20;2;1;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;1;2;3;0;0;NA;NA;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;2;2;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;3;2;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;4;2;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;5;2;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;6;2;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;7;2;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;8;2;3;1;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;9;2;3;0;0;1;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;10;2;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;11;2;3;0;1;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;12;2;3;0;1;0;1;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;13;2;3;1;0;0;1;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;14;2;3;0;1;1;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;15;2;3;0;1;0;1;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;16;2;3;0;0;0;1;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;17;2;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;18;2;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;19;2;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;20;2;3;0;0;0;0;2;1;Inter-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;1;2;4;0;0;NA;NA;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;2;2;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;3;2;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;4;2;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;5;2;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;6;2;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;7;2;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;8;2;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;9;2;4;1;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;10;2;4;0;0;1;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;11;2;4;0;0;0;0;2;2;Intra-group
ze2zrklm;2020-11-26;No;5:5;d8aphly5;12;2;4;0;1;0;0;2;2;Intra-group
